date,company,title,location,comp_count,loc_count,title_count,comp_loc,title_comp_loc
2021-09-23,Bosch Engineering and Business Solutions,Data Engineer for Benchmarking & Statistical analysis_COB_EAC,"Coimbatore, Tamil Nadu, India",15,15,1,"Bosch Engineering and Business Solutions - Coimbatore, Tamil Nadu, India","Data Engineer for Benchmarking & Statistical analysis_COB_EAC - Bosch Engineering and Business Solutions - Coimbatore, Tamil Nadu, India"
2021-09-25,Phenom,Information Security Data Privacy Analyst,"Hyderabad, Telangana, India",10,10,1,"Phenom - Hyderabad, Telangana, India","Information Security Data Privacy Analyst - Phenom - Hyderabad, Telangana, India"
2021-08-31,Victrix Systems & Labs,Victrix Systems & Labs - Data Analyst - ETL/Alteryx,"Pune, Maharashtra, India",1,1,1,"Victrix Systems & Labs - Pune, Maharashtra, India","Victrix Systems & Labs - Data Analyst - ETL/Alteryx - Victrix Systems & Labs - Pune, Maharashtra, India"
2021-09-14,OLX Group,Data Engineer- I/II,"Gurugram, Haryana, India",2,2,1,"OLX Group - Gurugram, Haryana, India","Data Engineer- I/II - OLX Group - Gurugram, Haryana, India"
2021-09-21,Hexaview Technologies Inc.,Data Engineer,"Pune, Maharashtra, India",1,1,219,"Hexaview Technologies Inc. - Pune, Maharashtra, India","Data Engineer - Hexaview Technologies Inc. - Pune, Maharashtra, India"
2021-09-02,Yulu,Data Engineer,"Bengaluru, Karnataka, India",2,2,219,"Yulu - Bengaluru, Karnataka, India","Data Engineer - Yulu - Bengaluru, Karnataka, India"
2021-09-22,GS Consultant,Data Engineer,"Mumbai, Maharashtra, India",1,1,219,"GS Consultant - Mumbai, Maharashtra, India","Data Engineer - GS Consultant - Mumbai, Maharashtra, India"
2021-09-21,Genpact,DG - Senior Associate - Data Hierarchy Analyst-HMS009119,"Bengaluru, Karnataka, India",6,6,1,"Genpact - Bengaluru, Karnataka, India","DG - Senior Associate - Data Hierarchy Analyst-HMS009119 - Genpact - Bengaluru, Karnataka, India"
2021-09-03,PlanetSpark,Data Engineer,"Gurugram, Haryana, India",2,2,219,"PlanetSpark - Gurugram, Haryana, India","Data Engineer - PlanetSpark - Gurugram, Haryana, India"
2021-09-21,Fresh Prints,Data Engineer,"Hyderabad, Telangana, India",1,1,219,"Fresh Prints - Hyderabad, Telangana, India","Data Engineer - Fresh Prints - Hyderabad, Telangana, India"
2021-09-24,Commonwealth Bank,REQ140775 Data Engineer,"Bengaluru, Karnataka, India",6,6,1,"Commonwealth Bank - Bengaluru, Karnataka, India","REQ140775 Data Engineer - Commonwealth Bank - Bengaluru, Karnataka, India"
2021-09-25,JPMorgan Chase & Co.,AWM - Chief Data Office - Market Data Analytics - Operations Associate,"Mumbai, Maharashtra, India",52,52,1,"JPMorgan Chase & Co. - Mumbai, Maharashtra, India","AWM - Chief Data Office - Market Data Analytics - Operations Associate - JPMorgan Chase & Co. - Mumbai, Maharashtra, India"
2021-09-16,JLL,Senior Marketing Data Analyst,"Gurugram, Haryana, India",6,6,1,"JLL - Gurugram, Haryana, India","Senior Marketing Data Analyst - JLL - Gurugram, Haryana, India"
2021-09-06,ArtistKit,Data Engineer,"Bengaluru, Karnataka, India",1,1,219,"ArtistKit - Bengaluru, Karnataka, India","Data Engineer - ArtistKit - Bengaluru, Karnataka, India"
2021-09-15,Dhruv Research,Data Engineer,"Gurugram, Haryana, India",1,1,219,"Dhruv Research - Gurugram, Haryana, India","Data Engineer - Dhruv Research - Gurugram, Haryana, India"
2021-09-01,Best Infosystems Ltd.,"PySpark, Data Management, Data Analysis","Gurugram, Haryana, India",18,18,9,"Best Infosystems Ltd. - Gurugram, Haryana, India","PySpark, Data Management, Data Analysis - Best Infosystems Ltd. - Gurugram, Haryana, India"
2021-09-23,Eli Lilly and Company,Data Engineer - Consumer Analytics,"Bengaluru, Karnataka, India",6,6,1,"Eli Lilly and Company - Bengaluru, Karnataka, India","Data Engineer - Consumer Analytics - Eli Lilly and Company - Bengaluru, Karnataka, India"
2021-09-27,Vertisystem,Data Engineer,"Indore, Madhya Pradesh, India",2,2,219,"Vertisystem - Indore, Madhya Pradesh, India","Data Engineer - Vertisystem - Indore, Madhya Pradesh, India"
2021-09-25,LTI - Larsen & Toubro Infotech,Data Engineer,"Punjab, India",22,22,219,"LTI - Larsen & Toubro Infotech - Punjab, India","Data Engineer - LTI - Larsen & Toubro Infotech - Punjab, India"
2021-09-12,Goldman Sachs,Data Engineer BI - Consumer Technology,"Bengaluru, Karnataka, India",40,40,1,"Goldman Sachs - Bengaluru, Karnataka, India","Data Engineer BI - Consumer Technology - Goldman Sachs - Bengaluru, Karnataka, India"
2021-09-22,NeuranceAI,Data Engineer,"Bengaluru, Karnataka, India",1,1,219,"NeuranceAI - Bengaluru, Karnataka, India","Data Engineer - NeuranceAI - Bengaluru, Karnataka, India"
2021-09-01,Best Infosystems Ltd.,"PySpark, Data Management, Data Analysis","Noida, Uttar Pradesh, India",18,18,9,"Best Infosystems Ltd. - Noida, Uttar Pradesh, India","PySpark, Data Management, Data Analysis - Best Infosystems Ltd. - Noida, Uttar Pradesh, India"
2021-09-24,LTI - Larsen & Toubro Infotech,Specialist - Data Engineering,"Punjab, India",22,22,3,"LTI - Larsen & Toubro Infotech - Punjab, India","Specialist - Data Engineering - LTI - Larsen & Toubro Infotech - Punjab, India"
2021-09-01,Best Infosystems Ltd.,"PySpark, Data Management, Data Analysis","Bengaluru, Karnataka, India",18,18,9,"Best Infosystems Ltd. - Bengaluru, Karnataka, India","PySpark, Data Management, Data Analysis - Best Infosystems Ltd. - Bengaluru, Karnataka, India"
2021-09-17,Epiq,Data Engineer,"Hyderabad, Telangana, India",4,4,219,"Epiq - Hyderabad, Telangana, India","Data Engineer - Epiq - Hyderabad, Telangana, India"
2021-09-16,Epiq,Data Engineer,"Hyderabad, Telangana, India",4,4,219,"Epiq - Hyderabad, Telangana, India","Data Engineer - Epiq - Hyderabad, Telangana, India"
2021-09-20,A2Tech,Data Engineer,"Pune, Maharashtra, India",1,1,219,"A2Tech - Pune, Maharashtra, India","Data Engineer - A2Tech - Pune, Maharashtra, India"
2021-09-01,Best Infosystems Ltd.,"PySpark, Data Management, Data Analysis","Delhi, India",18,18,9,"Best Infosystems Ltd. - Delhi, India","PySpark, Data Management, Data Analysis - Best Infosystems Ltd. - Delhi, India"
2021-09-14,MEDGENOME,Genome Analyst,"Bengaluru, Karnataka, India",1,1,1,"MEDGENOME - Bengaluru, Karnataka, India","Genome Analyst - MEDGENOME - Bengaluru, Karnataka, India"
2021-09-15,Goldman Sachs,Data Engineer (DE - Client Data Engineering) - Data Engineering,"Bengaluru, Karnataka, India",40,40,1,"Goldman Sachs - Bengaluru, Karnataka, India","Data Engineer (DE - Client Data Engineering) - Data Engineering - Goldman Sachs - Bengaluru, Karnataka, India"
2021-09-01,Best Infosystems Ltd.,"PySpark, Data Management, Data Analysis","Mumbai, Maharashtra, India",18,18,9,"Best Infosystems Ltd. - Mumbai, Maharashtra, India","PySpark, Data Management, Data Analysis - Best Infosystems Ltd. - Mumbai, Maharashtra, India"
2021-09-01,Best Infosystems Ltd.,"PySpark, Data Management, Data Analysis","Pune, Maharashtra, India",18,18,9,"Best Infosystems Ltd. - Pune, Maharashtra, India","PySpark, Data Management, Data Analysis - Best Infosystems Ltd. - Pune, Maharashtra, India"
2021-09-27,Data Sutram,Data Engineer,"Mumbai, Maharashtra, India",1,1,219,"Data Sutram - Mumbai, Maharashtra, India","Data Engineer - Data Sutram - Mumbai, Maharashtra, India"
2021-09-29,PwC AC Kolkata,IFS-IFS Central Services-Data Analyst- Senior Associate 2-Kolkata,"Kolkata, West Bengal, India",5,5,1,"PwC AC Kolkata - Kolkata, West Bengal, India","IFS-IFS Central Services-Data Analyst- Senior Associate 2-Kolkata - PwC AC Kolkata - Kolkata, West Bengal, India"
2021-09-08,LRN,Data Engineer,"Mumbai, Maharashtra, India",1,1,219,"LRN - Mumbai, Maharashtra, India","Data Engineer - LRN - Mumbai, Maharashtra, India"
2021-09-25,Advance Auto Parts,Data Engineer I,"Hyderabad, Telangana, India",10,10,3,"Advance Auto Parts - Hyderabad, Telangana, India","Data Engineer I - Advance Auto Parts - Hyderabad, Telangana, India"
2021-09-17,MediaAgility,Data Engineer,"Bengaluru, Karnataka, India",1,1,219,"MediaAgility - Bengaluru, Karnataka, India","Data Engineer - MediaAgility - Bengaluru, Karnataka, India"
2021-09-29,JPMorgan Chase & Co.,CIB-Securities Services Operations-Reference Data Specialist - Operations Analyst,"Mumbai, Maharashtra, India",52,52,1,"JPMorgan Chase & Co. - Mumbai, Maharashtra, India","CIB-Securities Services Operations-Reference Data Specialist - Operations Analyst - JPMorgan Chase & Co. - Mumbai, Maharashtra, India"
2021-09-04,Rackspace Technology,Customer Data engineer I - IN (R-3455),"Gurugram, Haryana, India",1,1,1,"Rackspace Technology - Gurugram, Haryana, India","Customer Data engineer I - IN (R-3455) - Rackspace Technology - Gurugram, Haryana, India"
2021-09-29,Advance Auto Parts,Data Engineer,"Hyderabad, Telangana, India",10,10,219,"Advance Auto Parts - Hyderabad, Telangana, India","Data Engineer - Advance Auto Parts - Hyderabad, Telangana, India"
2021-09-02,Techys Digital,Data Engineer,"Gurugram, Haryana, India",1,1,219,"Techys Digital - Gurugram, Haryana, India","Data Engineer - Techys Digital - Gurugram, Haryana, India"
2021-09-21,Artyvis technologies Pvt Ltd,Data Engineer,India,1,1,219,Artyvis technologies Pvt Ltd - India,Data Engineer - Artyvis technologies Pvt Ltd - India
2021-09-27,Iresh7 Consulting,Data Engineer,"Kolkata metropolitan area, West Bengal, India",1,1,219,"Iresh7 Consulting - Kolkata metropolitan area, West Bengal, India","Data Engineer - Iresh7 Consulting - Kolkata metropolitan area, West Bengal, India"
2021-09-23,JPMorgan Chase & Co.,CIB - Securities Operations - Client Data Analyst - Team Leader,"Hyderabad, Telangana, India",52,52,1,"JPMorgan Chase & Co. - Hyderabad, Telangana, India","CIB - Securities Operations - Client Data Analyst - Team Leader - JPMorgan Chase & Co. - Hyderabad, Telangana, India"
2021-09-15,VirtueTech Inc.- Solutions Made Simple,Data Engineer,India,1,1,219,VirtueTech Inc.- Solutions Made Simple - India,Data Engineer - VirtueTech Inc.- Solutions Made Simple - India
2021-09-02,Koch Business Solutions India,Data & Analytics Engineer,"Bengaluru, Karnataka, India",8,8,1,"Koch Business Solutions India - Bengaluru, Karnataka, India","Data & Analytics Engineer - Koch Business Solutions India - Bengaluru, Karnataka, India"
2021-09-28,NCR Corporation,Data Engineer II,"Gurugram, Haryana, India",6,6,8,"NCR Corporation - Gurugram, Haryana, India","Data Engineer II - NCR Corporation - Gurugram, Haryana, India"
2021-09-01,Best Infosystems Ltd.,"PySpark, Data Management, Data Analysis","Hyderabad, Telangana, India",18,18,9,"Best Infosystems Ltd. - Hyderabad, Telangana, India","PySpark, Data Management, Data Analysis - Best Infosystems Ltd. - Hyderabad, Telangana, India"
2021-09-09,EY,Data And Analytics- Azure/ADF-Data Engineer,"Bengaluru, Karnataka, India",5,5,2,"EY - Bengaluru, Karnataka, India","Data And Analytics- Azure/ADF-Data Engineer - EY - Bengaluru, Karnataka, India"
2021-09-03,Techeva Consulting,Data Engineer,"Bengaluru, Karnataka, India",1,1,219,"Techeva Consulting - Bengaluru, Karnataka, India","Data Engineer - Techeva Consulting - Bengaluru, Karnataka, India"
2021-09-26,Decillion consultants,Data Engineer,India,1,1,219,Decillion consultants - India,Data Engineer - Decillion consultants - India
2021-09-21,JPMorgan Chase & Co.,CIB -Securities Operations - Client Data Analyst - Team Leader,"Hyderabad, Telangana, India",52,52,1,"JPMorgan Chase & Co. - Hyderabad, Telangana, India","CIB -Securities Operations - Client Data Analyst - Team Leader - JPMorgan Chase & Co. - Hyderabad, Telangana, India"
2021-09-13,CompuGain,Data Engineer,"Hyderabad, Telangana, India",1,1,219,"CompuGain - Hyderabad, Telangana, India","Data Engineer - CompuGain - Hyderabad, Telangana, India"
2021-09-14,Eaton,Engineer - Data Management,Greater Nashik Area,5,5,2,Eaton - Greater Nashik Area,Engineer - Data Management - Eaton - Greater Nashik Area
2021-09-24,Bank of America,Data Engineer II B - GBS IND,"Chennai, Tamil Nadu, India",8,8,1,"Bank of America - Chennai, Tamil Nadu, India","Data Engineer II B - GBS IND - Bank of America - Chennai, Tamil Nadu, India"
2021-09-22,HERE Technologies,GIS Data Engineer I,"Mumbai, Maharashtra, India",2,2,1,"HERE Technologies - Mumbai, Maharashtra, India","GIS Data Engineer I - HERE Technologies - Mumbai, Maharashtra, India"
2021-09-24,I.T Services,Data Ingestion Engineer,India,1,1,1,I.T Services - India,Data Ingestion Engineer - I.T Services - India
2021-09-29,JPMorgan Chase & Co.,CIB-Securities Services Operations-Reference Data Analyst - Team Leader,"Bengaluru, Karnataka, India",52,52,1,"JPMorgan Chase & Co. - Bengaluru, Karnataka, India","CIB-Securities Services Operations-Reference Data Analyst - Team Leader - JPMorgan Chase & Co. - Bengaluru, Karnataka, India"
2021-09-01,Best Infosystems Ltd.,"PySpark, Data Management, Data Analysis","Kolkata, West Bengal, India",18,18,9,"Best Infosystems Ltd. - Kolkata, West Bengal, India","PySpark, Data Management, Data Analysis - Best Infosystems Ltd. - Kolkata, West Bengal, India"
2021-09-15,VLink Inc,Data Engineer,India,1,1,219,VLink Inc - India,Data Engineer - VLink Inc - India
2021-09-28,Confluent,Data Engineer,"Bengaluru, Karnataka, India",2,2,219,"Confluent - Bengaluru, Karnataka, India","Data Engineer - Confluent - Bengaluru, Karnataka, India"
2021-09-26,JPMorgan Chase & Co.,CIB - SECURITIES SERVICES OPERATIONS - Reference Data Analyst PRICING - Team Leader,"Hyderabad, Telangana, India",52,52,1,"JPMorgan Chase & Co. - Hyderabad, Telangana, India","CIB - SECURITIES SERVICES OPERATIONS - Reference Data Analyst PRICING - Team Leader - JPMorgan Chase & Co. - Hyderabad, Telangana, India"
2021-09-16,Morningstar,Business Intelligence Analyst,"Navi Mumbai, Maharashtra, India",8,8,1,"Morningstar - Navi Mumbai, Maharashtra, India","Business Intelligence Analyst - Morningstar - Navi Mumbai, Maharashtra, India"
2021-09-15,ITTStar Global Services Pvt Ltd,Data Engineer,"Bengaluru, Karnataka, India",1,1,219,"ITTStar Global Services Pvt Ltd - Bengaluru, Karnataka, India","Data Engineer - ITTStar Global Services Pvt Ltd - Bengaluru, Karnataka, India"
2021-09-28,JPMorgan Chase & Co.,CB - Wholesale KYC Operations - Client Data Analyst - Team Leader,"Bengaluru, Karnataka, India",52,52,1,"JPMorgan Chase & Co. - Bengaluru, Karnataka, India","CB - Wholesale KYC Operations - Client Data Analyst - Team Leader - JPMorgan Chase & Co. - Bengaluru, Karnataka, India"
2021-09-20,HelioNext,Business Intelligence Specialist,India,1,1,1,HelioNext - India,Business Intelligence Specialist - HelioNext - India
2021-09-08,Grow Your Staff,Data Engineer,"Hyderabad, Telangana, India",1,1,219,"Grow Your Staff - Hyderabad, Telangana, India","Data Engineer - Grow Your Staff - Hyderabad, Telangana, India"
2021-09-22,ALQIMI,Data Engineer,"Gurugram, Haryana, India",1,1,219,"ALQIMI - Gurugram, Haryana, India","Data Engineer - ALQIMI - Gurugram, Haryana, India"
2021-09-29,"Fasal - Grow More, Grow Better™",Data Analyst Intern,"Bengaluru, Karnataka, India",1,1,3,"Fasal - Grow More, Grow Better™ - Bengaluru, Karnataka, India","Data Analyst Intern - Fasal - Grow More, Grow Better™ - Bengaluru, Karnataka, India"
2021-09-02,iELEKTRON TECHNOLOGIES,Data Engineer,"Bengaluru, Karnataka, India",1,1,219,"iELEKTRON TECHNOLOGIES - Bengaluru, Karnataka, India","Data Engineer - iELEKTRON TECHNOLOGIES - Bengaluru, Karnataka, India"
2021-09-17,Providentia Technologies,Data Engineer,India,1,1,219,Providentia Technologies - India,Data Engineer - Providentia Technologies - India
2021-09-01,Best Infosystems Ltd.,"PySpark, Data Management, Data Analysis","Chennai, Tamil Nadu, India",18,18,9,"Best Infosystems Ltd. - Chennai, Tamil Nadu, India","PySpark, Data Management, Data Analysis - Best Infosystems Ltd. - Chennai, Tamil Nadu, India"
2021-09-25,JPMorgan Chase & Co.,CIB-Securitites Services Operations- Reference Data Analyst - Team Leader,"Mumbai, Maharashtra, India",52,52,1,"JPMorgan Chase & Co. - Mumbai, Maharashtra, India","CIB-Securitites Services Operations- Reference Data Analyst - Team Leader - JPMorgan Chase & Co. - Mumbai, Maharashtra, India"
2021-09-26,JPMorgan Chase & Co.,CIB - Securities Services Operations - Client Data Analyst - Team Leader,"Hyderabad, Telangana, India",52,52,1,"JPMorgan Chase & Co. - Hyderabad, Telangana, India","CIB - Securities Services Operations - Client Data Analyst - Team Leader - JPMorgan Chase & Co. - Hyderabad, Telangana, India"
2021-09-29,Unique Talent HR Services,Data Engineer,"Bengaluru, Karnataka, India",1,1,219,"Unique Talent HR Services - Bengaluru, Karnataka, India","Data Engineer - Unique Talent HR Services - Bengaluru, Karnataka, India"
2021-09-01,TeamPlus Staffing Solution Pvt.ltd.,ETL Developer Data and Reporting Analyst,"Bengaluru, Karnataka, India",13,13,1,"TeamPlus Staffing Solution Pvt.ltd. - Bengaluru, Karnataka, India","ETL Developer Data and Reporting Analyst - TeamPlus Staffing Solution Pvt.ltd. - Bengaluru, Karnataka, India"
2021-09-20,Blacksmith Solution.,Data Engineer,"Bengaluru, Karnataka, India",1,1,219,"Blacksmith Solution. - Bengaluru, Karnataka, India","Data Engineer - Blacksmith Solution. - Bengaluru, Karnataka, India"
2021-09-21,LTI - Larsen & Toubro Infotech,Data Engineer,"Punjab, India",22,22,219,"LTI - Larsen & Toubro Infotech - Punjab, India","Data Engineer - LTI - Larsen & Toubro Infotech - Punjab, India"
2021-09-13,secretXpresso,Data Engineer,"Hyderabad, Telangana, India",1,1,219,"secretXpresso - Hyderabad, Telangana, India","Data Engineer - secretXpresso - Hyderabad, Telangana, India"
2021-09-09,BI3 Technologies,Data Engineer,"Chennai, Tamil Nadu, India",1,1,219,"BI3 Technologies - Chennai, Tamil Nadu, India","Data Engineer - BI3 Technologies - Chennai, Tamil Nadu, India"
2021-09-23,Goldman Sachs,Market Data Desktop and Infrastructure Engineer,"Bengaluru, Karnataka, India",40,40,2,"Goldman Sachs - Bengaluru, Karnataka, India","Market Data Desktop and Infrastructure Engineer - Goldman Sachs - Bengaluru, Karnataka, India"
2021-09-20,Cron Labs,Data Engineer,"Bengaluru, Karnataka, India",1,1,219,"Cron Labs - Bengaluru, Karnataka, India","Data Engineer - Cron Labs - Bengaluru, Karnataka, India"
2021-09-14,LTI - Larsen & Toubro Infotech,Specialist - Data Engineering,"Punjab, India",22,22,3,"LTI - Larsen & Toubro Infotech - Punjab, India","Specialist - Data Engineering - LTI - Larsen & Toubro Infotech - Punjab, India"
2021-09-27,HARMAN International,Data Engineer,"Bengaluru, Karnataka, India",11,11,219,"HARMAN International - Bengaluru, Karnataka, India","Data Engineer - HARMAN International - Bengaluru, Karnataka, India"
